Process,Metric,Timestamp,TimestampRaw,Value
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],157,1646207420187105,0.0173321670299794
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],502042,1646207420688990,0.0387353845012655
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],753083,1646207420940031,0.0154278820784937
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],1004286,1646207421191234,0.016677132923068
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],1255390,1646207421442338,0.0167514000823052
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],1506472,1646207421693420,0.0166325622073016
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],1808161,1646207421995109,0.0166538125810792
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],2059131,1646207422246079,0.0165687498451483
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],2310376,1646207422497324,0.0166881998071726
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],2561497,1646207422748445,0.0166394372002857
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],2862808,1646207423049756,0.0166820625826804
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],3115565,1646207423302513,0.0165884379832605
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],3366925,1646207423553873,0.0166018747026604
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],3618109,1646207423805057,0.0167759995387214
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],3869544,1646207424056492,0.0166981336390853
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],4120876,1646207424307824,0.0166338128388943
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],4422021,1646207424608969,0.0166141253655873
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],4673178,1646207424860126,0.0166497497780353
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],4924276,1646207425111224,0.0167194666945256
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],5176773,1646207425363721,0.0165789372161547
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],5478039,1646207425664987,0.0166536877375103
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],5729315,1646207425916263,0.0166831338025592
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],5980848,1646207426167796,0.0166957333416044
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],6233100,1646207426420048,0.0166590629950688
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],6485044,1646207426671992,0.0165897502297874
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],6736131,1646207426923079,0.0167178129296733
com.pixel.art.coloring.color.number,Avg Frame Time[12970367439711281936],7289699,1646207427476647,0.0418793833373273
