Process,Metric,Timestamp,TimestampRaw,Value
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],7023712,1646215641494917,0.0166390622653483
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],7324769,1646215641795974,0.0166419375505808
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],7576202,1646215642047407,0.0166724998961721
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],7827020,1646215642298225,0.0166308749442506
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],8078002,1646215642549207,0.0166679330304446
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],8328892,1646215642800097,0.0166831338025592
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],8629951,1646215643101156,0.0166403128183806
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],8880687,1646215643351892,0.0166619377841779
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],9131510,1646215643602715,0.0166664377879739
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],9432607,1646215643903812,0.0166407501338146
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],9684590,1646215644155795,0.0166217502434668
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],9935502,1646215644406707,0.016683125308699
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],10236632,1646215644707837,0.0166280625450202
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],10487581,1646215644958786,0.0167096874742042
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],10738627,1646215645209832,0.0165916244777854
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],10989492,1646215645460697,0.0166515625100244
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],11290524,1646215645761729,0.0166294369783834
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],11541360,1646215646012565,0.0166628666113196
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],11792515,1646215646263720,0.0167271330900894
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],12043496,1646215646514701,0.0165981871566158
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],12294293,1646215646765498,0.0166701875281632
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],12595253,1646215647066458,0.0166413121284583
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],12846366,1646215647317571,0.0166458126234852
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],13097240,1646215647568445,0.0166454374011823
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],13398393,1646215647869598,0.0166593753090142
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],13649312,1646215648120517,0.0166576878943146
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],13900309,1646215648371514,0.0166383747525053
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],14151444,1646215648622649,0.0166566876749699
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],14452813,1646215648924018,0.0166645624910286
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],14703632,1646215649174837,0.0166584998008751
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],14954430,1646215649425635,0.0166544378850851
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],15256321,1646215649727526,0.0166304370926552
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],15507091,1646215649978296,0.0168495336592806
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],15757840,1646215650229045,0.0169697336917547
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],16008615,1646215650479820,0.0161780004644609
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],16259483,1646215650730688,0.0167266880208267
